tweet,place
"قلعة أثرية تستحق الزيارة
تعلمنا الكثير عن تاريخ تبوك وعن غزوة تبوك وربطنا ذلك بالواقع والصور
الغرف صغيرة والأفضل الذهاب مبكرا
المشرف تعاون معنا وفتح لنا منطقة العين عندما طلبنا
مقابل القلعة يوجد مكتب معالم تبوك السياحية بإمكانكم حجز رحلة سياحية أو طلب الخرائط الارشادية مجانا",10
"جميله وتفكر البيوت القديمه
بس ياليت يكون في اهتمام بالمنطقه المحيطه",10
"الشخص اللي كان مداوم حارس للقلعة يوم ٩ يونيو ٢٠٢١ بعد العصر يحتاج له دورات تدريبية في السياحة",10
"قلعة قديمة في وسط مدينة تبوك
الايجابيات:
نظافة المكان
اللوحات الارشادية داخل القلعة باللغة العربية والانجليزية
الدخول مجاني
يوجد به بعض المعروضات الأثرية والقديمة
وأحاديث نبوية عن غزوة تبوك
وايضاً عبارات كتبت عن مدينة تبوك
السلبيات:
عدم وجود مواقف للسيارات كفاية
ابواب غرف القلعة قصيرة جداً ولا يوجد لوحات تحذيرية ممكن يصاب الشخص في الدخول والخروج لقصر الابواب
لا ينفع لاصحاب الكراسي المتحركة لصعوبة الحركة والارضيات غير مخصصة للعربات",10
"تعد قلعة تبوك من أقدم المعالم التي يمكنك زيارتها والتي تستقطب أعداد كبيرة من السياح، وكانت من أهم حصون امارة تبوك ضد أي عدوان خارجي، وقد تم تحويلها إلى متحف.

يعرض المتحف الأقوال التي وردت عن تبوك في مصادر التاريخ والجغرافيا الإسلامية، منذ عهد الرسول صلى الله عليه وسلم مرورا بالعصر الأموي والعباسي والعثماني والعصر الحديث بالإضافة إلى عروض تتعلق بالقلعة كونها بناء مهم يقع على طريق الحج الشامي ومحطه تتوفر فيها الماء.",10
مكان اثري جميل يحكي عن الحقبة العثمانية، موجود في بداية الجادة مما يضيف له معني اضافي للشارع المميز.,10
"قلعة تبوك الاثرية من اهم المواقع الاثرية في المملكة تاريخ صور ادوات ومعلومات ثرية تستحق الزيارة من ٣٠ الى ٥٠ دقيقة

أنشئت قلعة تبوك في العصر العباسي، ثم أعيد بناؤها في عصر السلطان سليمان القانوني سنة 967هـ /1599م، وجدد بناؤها في عصر السلطان محمد الرابع سنة 1064هـ/1653م. وسجلت أعمال التجديد على بلاطات خزفية فوق عقد المدخل، ويعود تاريخ هذه القلعة إلى أكثر من 3500 سنة.

وقد أمر بتجديد وتعمير قلعة تبوك السلطان محمد خان، ثم جددت القلعة سنة 1260هـ/1844م في عهد السلطان عبدالمجيد خان بن محمود وكتب في تلك المناسبة نقش وضع فوق محراب مسجد القلعة.. وفي العهد السعودي جددت عمارة القلعة سنة 1370هـ/1950م.

وبجوار القلعة بركة شبه دائرية يطلق عليها اسم «عين السكر» ويرتبط تاريخها بغزوة تبوك التي قادها النبي صلى الله عليه وسلم، وكان معسكر الجيش حولها. وقد ورد في الحديث الشريف قول الرسول صلى الله عليه وسلم لمعاذ رضي الله عنه: (يوشك يا معاذ ان طالت بك الحياة أن ترى ما هاهنا قد ملئ جنانا).",10
تجربه رائعه …👍,10
مرررره حلوه وفي رحلات وعروض بصراحه احنا فخورين ببلدنا,10
احد اجمل القلاع في السعودية وتبوك تحديداً. تضم العديد من اللوحات التي كتب فيها نصوص عن مآثر تبوك وبها بعض التحف القديمة. المبنى يحوي مصلى صغير وفسحة جميلة في وسط القلعة. بيبان غرفها صغيرة ويوجد بها فتحات كثيرة والتي تستعمل لإخراج البنادق منها والدفاع عن القلعة.,10
قلعة تبوك الأثرية .. تستاهل الزيارة لتعرف على تراث بلادنا الحبيبة🇸🇦,10
مكان تراثي جميل وبه قطع أثرية قديمه,10
تشرح اثار وتاريخ قيم,10
أتمنى العناية بالجادة المحيطة بالقلعة، بالإمكان تحويلها إلى مزارِ سياحي بارز وجميل..أكرمنا الأخ المرشد السياحي، وأجاد علينا بمعارفه المتنوعة عن القلعة، أو حتى عن المدينة، وما يستحق أن يُزار ..حبّذا لو تم العناية بالجادة المحيطة بها، والتنبه للفرص الممكنة إذ ما تم إستغلاله أتمّ الأستغلال..وأحسنه.,10
"قلعة تاريخية جميلة موثقة المواقف والمعارك وبعض الآراء عن تبوك على لوحات جدارية وفيها بعض الآثار
الدخول لها مجانا
من الأحد إلى الخميس من ٨ص إلى ٨م
الجمعة والسبت من ٤م إلى ٦م

وبالقرب منها السوق العام الجادة ومسجد التوبة",10
قلعة اثرية قام السلطان سليمان القانوني بتجديدها لانه أخذت من الرومان ويقال انه سليمان القانوني هو من بناها رحمه الله وجدد احواض المياة ورمم المسجد الذي صلى به النبي محمد صَل الله عليه وعلى آله وسلم ثم توالى السلاطين بترميمها عبدالحميد وغيره حتى قامت هيئة الاثار بتجديدها مؤخراً ، ويقال ان الرسول قال لصحابة لا تبوك العين بمعنى لا تحركوا الرماح فيها ليزداد مائها ، وعندما قدم اليها صَل الله عليه وسلم اخذ من مائها وتوضئ منه ثم أعاده فيها ففاضت العين وزاد نبعها ومازالت موراً للبادية حتى ازدادت العمران واتسعت فنخفض منسوب ميائها ، والرسول عندما قدم عليها كانت في غزوة تبوك وبني مسجد الذي صَلَّى فيه وقام الملك فيصل بن عبدالعزيز آل سعود بترميم المسجد على الهيئة المقام عليها الإن 1440هـ,10
قلعة تاريخيه تستحق الزيارة محافظ عليها بشكل ممتاز جنبها عين شرب منها الرسول عليه الصلاة والسلام وايضاً قريبة جداً من السوق الشعبي,10
"قلعة تبوك
في الأصل هي قلعة عباسية
وتسمى قلعة تبوك الاثرية او القلعة السليمانية نسبة إلى سليمان القانوني الذي امر بتجديدها واعادة عمارتها
الحجارة المستخدم في بناءها هو الحجر المشذب
القلعة بجوار عين السكر التي زارها الرسول في السنة التاسعة من الهجرة
وسبب التسمية لعين السكر نسبة لنبات السكر الذي كان ينبت حول هذه القلعة
القلعة تتكون من دورين وتحتوي على ٢٠ غرفة اضافة الى مسجدين
شتوي وهو السفلي
صيفي وهو العلوي
كباقي القلاع في الخلافة العثمانية لابد من وجود بئر ماء يتوسط القلعة
القلعة لها بوابة واخدة ومحصنة لحمايتها من الاعداء وبها فتحتين بالاعلى تستخدم لاسقاط القلة او سكب الزيت المغلي لكي لايتم اقتحامها
في اعلى القلعة فتحات تستخدم للمراقبة وكذلك للدفاع عن القلعة ايضاً
القلعة مايميزها وجودها على مكان مرتفع في مدينة تبوك مما يسهل عليها مراقبة الاعداء
واخر تجديد للقلعة كان في العام ١٠٦٣ هجرياً",10
"قلعة تبوك الأثرية هي إحدى محطات طريق الحج الشامي الذي يربط بين الشام والمدينة المنورة، حيث يتكون من قلاع ومحطات تبدأ من الحدود السعودية الأردنية وحتى المدينة المنورة لاستقبالالحجاج.
تتكون القلعة من دورين، يحتوي الدور الأرضي على فناء مكشوف وعدد من الحُجرات ومسجد وبئر وهناك سلالم تؤدي إلى الدور الأول ومسجد مكشوف وحجرات وكذلك سلالم تؤدي إلى الأبراج التي تستخدم للحراسة والمراقبة. وتعتبر القلعـة من أبرز المعالم الأثرية بالمنطقة.[1]
يوجد كثير من التحف داخل القلعه والتي جمعة من منطقة تبوك",10
